latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
34.10224,-118.5079,335.46,0.41,0.61,2025-01-09,2142,N21,VIIRS,n,2.0NRT,290.6,6.61,D
34.10061,-118.53546,342.45,0.41,0.61,2025-01-09,2142,N21,VIIRS,n,2.0NRT,310.98,25.06,D
34.09971,-118.55079,355.04,0.41,0.61,2025-01-09,2142,N21,VIIRS,n,2.0NRT,328.58,29.31,D
34.09922,-118.55898,344.72,0.41,0.61,2025-01-09,2142,N21,VIIRS,n,2.0NRT,302.47,45.11,D
34.10726,-118.51801,367,0.41,0.61,2025-01-09,2142,N21,VIIRS,h,2.0NRT,293.75,215.66,D
34.10702,-118.52205,367,0.41,0.61,2025-01-09,2142,N21,VIIRS,h,2.0NRT,315.46,215.66,D
34.10585,-118.54176,367,0.41,0.61,2025-01-09,2142,N21,VIIRS,h,2.0NRT,341.38,270.55,D
34.10749,-118.51414,332.12,0.41,0.61,2025-01-09,2142,N21,VIIRS,n,2.0NRT,292.55,9.38,D
34.10501,-118.55579,348.31,0.41,0.61,2025-01-09,2142,N21,VIIRS,n,2.0NRT,304.11,47.66,D
34.10677,-118.52631,367,0.41,0.61,2025-01-09,2142,N21,VIIRS,l,2.0NRT,372.82,867.27,D
34.10648,-118.53113,367,0.41,0.61,2025-01-09,2142,N21,VIIRS,l,2.0NRT,372.35,867.27,D
34.10616,-118.53654,207.38,0.41,0.61,2025-01-09,2142,N21,VIIRS,l,2.0NRT,308.8,270.55,D
34.10557,-118.54664,367,0.41,0.61,2025-01-09,2142,N21,VIIRS,l,2.0NRT,369.29,264.17,D
34.10528,-118.55135,207.38,0.41,0.61,2025-01-09,2142,N21,VIIRS,l,2.0NRT,318.56,264.17,D
34.20376,-118.06897,367,0.44,0.62,2025-01-09,2142,N21,VIIRS,h,2.0NRT,293.88,6.96,D
34.60958,-117.33607,301.81,0.4,0.44,2025-01-10,1004,N21,VIIRS,n,2.0NRT,274.42,1.18,N
34.35431,-116.85274,296.8,0.43,0.46,2025-01-10,1004,N21,VIIRS,n,2.0NRT,275.58,1.16,N
34.43167,-118.64487,299.87,0.52,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,281.87,0.74,N
34.33568,-118.52086,312.03,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,282.7,1.43,N
34.23394,-118.08061,313.22,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,281.16,2.42,N
34.23276,-118.0749,295.08,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,279.03,1.57,N
34.31829,-118.51359,301.18,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,282.46,0.43,N
34.23248,-118.09333,313.31,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,281.78,2.97,N
34.2312,-118.08714,306.79,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,281.67,2.42,N
34.22998,-118.08122,307.26,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,282.46,2.42,N
34.22887,-118.07581,307.59,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,281.18,1.57,N
34.22851,-118.09385,320.12,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,284.58,3.34,N
34.2272,-118.08748,296.86,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,280.23,1.74,N
34.22598,-118.0816,310.5,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,282.92,1.74,N
34.22486,-118.0762,311.64,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,282.54,2.1,N
34.2238,-118.07102,304.61,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,280.47,2.1,N
34.22269,-118.0657,298.81,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,280.23,2.04,N
34.22945,-118.11816,325.17,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,283.82,4.31,N
34.22597,-118.1013,323.64,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,281.37,3.34,N
34.22837,-118.11293,301.17,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,281.91,1.98,N
34.22455,-118.09438,308.76,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,280.99,3.34,N
34.22196,-118.08187,301.54,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,281.58,1.74,N
34.22085,-118.07652,308.68,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,283.37,2.1,N
34.2198,-118.07142,308.76,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,283.09,2.1,N
34.21873,-118.06628,318.71,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,282.93,2.04,N
34.21759,-118.06075,306.69,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,281.68,2.04,N
34.22555,-118.11898,323.05,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,283.18,2.95,N
34.22446,-118.11369,309.37,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,283.38,2.4,N
34.21799,-118.0824,302.74,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,282.94,2.22,N
34.21582,-118.07191,311.09,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,283.04,1.73,N
34.21478,-118.06689,311.18,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,282.84,2.24,N
34.21364,-118.06139,306.61,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,281.58,2.24,N
34.21289,-118.07752,297.65,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,281.71,1.73,N
34.21185,-118.07249,301.56,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,283.36,1.73,N
34.23199,-118.0938,318.88,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,283.18,2.28,N
34.23074,-118.08755,307.66,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,281.82,2.28,N
34.22956,-118.08163,307.47,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,282.59,2.02,N
34.22847,-118.0762,308.73,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,281.92,2.02,N
34.22743,-118.07111,295.9,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,277.84,1.05,N
34.22803,-118.09435,320.24,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,284.12,2.28,N
34.22675,-118.08789,296.52,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,280.42,2.28,N
34.22557,-118.08198,310.28,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,282.58,2.02,N
34.22447,-118.07654,311.55,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,282.81,2.02,N
34.22342,-118.07137,307.61,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,281.13,1.05,N
34.22235,-118.06606,300.92,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,281.01,1.05,N
34.22884,-118.11865,329.85,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,283.65,2.52,N
34.22778,-118.11341,302.72,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,282.53,2.52,N
34.22546,-118.10181,313.32,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,280.31,3.08,N
34.22408,-118.09489,313.05,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,280.98,3.29,N
34.22156,-118.08226,301.29,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,281.94,1.43,N
34.22047,-118.07687,305.51,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,282.81,1.43,N
34.21944,-118.07176,309.03,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,283.37,2.33,N
34.2184,-118.06665,319.35,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,282.96,2.33,N
34.2173,-118.0612,307.3,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,282.13,1.86,N
34.22495,-118.11949,304.29,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,281.23,2.52,N
34.22388,-118.11417,309.94,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,282.21,2.52,N
34.21761,-118.08282,299.78,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,282.16,1.43,N
34.21547,-118.07227,309.34,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,283.52,2.33,N
34.21445,-118.06725,311.41,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,283.13,2.33,N
34.21336,-118.06185,302.93,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,281.08,1.86,N
34.21254,-118.0779,298.31,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,282.28,1.34,N
34.21152,-118.07288,299.62,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,282.35,1.79,N
34.20866,-118.07887,296.03,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,282.69,1.34,N
34.20762,-118.07375,303.78,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,282.52,1.79,N
34.20372,-118.07463,310.62,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,282.88,2.19,N
34.20262,-118.06922,310.5,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,282.52,2.19,N
34.21579,-118.15458,319.22,0.56,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,285.31,4.09,N
34.3423,-119.01144,295.64,0.5,0.41,2025-01-10,1004,N21,VIIRS,n,2.0NRT,284.87,0.56,N
34.15397,-118.19033,314.2,0.55,0.43,2025-01-10,1004,N21,VIIRS,n,2.0NRT,279.84,2.39,N
34.31263,-119.267,300.8,0.49,0.4,2025-01-10,1004,N21,VIIRS,n,2.0NRT,283.12,0.53,N
34.17857,-118.68063,295.44,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,283.75,0.65,N
34.17747,-118.67509,296.53,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,283.39,0.65,N
34.11607,-118.52724,326.73,0.54,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,296.52,33.53,N
34.11492,-118.52154,319.82,0.54,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,283.79,14.94,N
34.1134,-118.53381,334.82,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,299.43,128.08,N
34.11112,-118.52251,320.97,0.54,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,285.41,9.72,N
34.10965,-118.535,327.04,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,324.5,128.08,N
34.10847,-118.52914,325.9,0.54,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,295.52,128.08,N
34.14662,-118.71876,296.11,0.52,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,284,0.68,N
34.10732,-118.52347,309.34,0.54,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,288.08,9.72,N
34.10711,-118.54218,344.63,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,293.14,20.08,N
34.10593,-118.53635,345.44,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,300.53,11.55,N
34.10468,-118.53019,302.14,0.54,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,288.46,11.55,N
34.10352,-118.52442,308.31,0.54,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,289,1.91,N
34.10569,-118.55494,336.57,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,303.77,42,N
34.10456,-118.5493,328.89,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,294.32,20.08,N
34.10339,-118.54353,322.06,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,286.55,20.08,N
34.09972,-118.52541,298.29,0.54,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,286.41,1.91,N
34.0986,-118.51989,317.67,0.54,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,288.99,1.91,N
34.10303,-118.5615,321.96,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,289.07,1.7,N
34.09479,-118.52081,321.17,0.54,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,289.25,4.04,N
34.10192,-118.55602,306.77,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,289.51,1.7,N
34.09921,-118.56229,303.42,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,284.82,1.7,N
34.09811,-118.55691,296.22,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,285.66,1.7,N
34.09429,-118.55772,300.95,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,285.63,1.08,N
34.10316,-118.55634,337.08,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,295.53,10.18,N
34.09624,-118.52107,329.3,0.54,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,292.12,5.29,N
34.10424,-118.56184,307.45,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,285.38,1.73,N
34.10205,-118.5507,313.67,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,286.91,10.18,N
34.10043,-118.56268,314.71,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,286.78,1.73,N
34.09554,-118.55808,297.46,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,284.23,1.02,N
34.08965,-118.58874,297.84,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,285.35,0.83,N
34.08851,-118.58298,301.09,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,285.01,1.25,N
34.08802,-118.60062,324.33,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,296.71,27.35,N
34.08695,-118.59524,301.76,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,285.05,3.25,N
34.08587,-118.58976,306.29,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,287.58,3.25,N
34.08427,-118.6018,295.32,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,284.13,27.35,N
34.08314,-118.5961,304.58,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,286.97,3.25,N
34.08387,-118.64011,298.79,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,284.12,0.85,N
34.07568,-118.59861,303.33,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,286.91,1.53,N
34.07805,-118.67082,321.38,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,286.25,3.15,N
34.079,-118.67559,301.59,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,285.57,1.43,N
34.07622,-118.6815,300.21,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,284.01,1.43,N
34.07524,-118.6766,308.94,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,287.02,1.43,N
34.0725,-118.68278,343.77,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,290.94,16.28,N
34.06877,-118.68398,336.34,0.53,0.42,2025-01-10,1004,N21,VIIRS,n,2.0NRT,301.3,16.28,N
33.79206,-117.47383,306.53,0.41,0.45,2025-01-10,1004,N21,VIIRS,n,2.0NRT,281.27,1.35,N
33.71441,-117.71029,305.25,0.4,0.44,2025-01-10,1004,N21,VIIRS,n,2.0NRT,285.74,1.16,N
33.61472,-117.82273,308.08,0.39,0.44,2025-01-10,1004,N21,VIIRS,n,2.0NRT,285.77,1.09,N
33.61293,-117.82143,311.31,0.39,0.44,2025-01-10,1004,N21,VIIRS,n,2.0NRT,286.05,0.86,N
33.49038,-117.61671,297.78,0.41,0.45,2025-01-10,1004,N21,VIIRS,n,2.0NRT,278.95,0.52,N
32.85606,-117.02924,302.35,0.45,0.47,2025-01-10,1004,N21,VIIRS,n,2.0NRT,284.08,1.05,N
32.59951,-117.01027,302.12,0.46,0.47,2025-01-10,1004,N21,VIIRS,n,2.0NRT,280.73,0.82,N
32.42244,-116.92261,325.3,0.47,0.47,2025-01-10,1004,N21,VIIRS,n,2.0NRT,284.05,3.61,N
32.43696,-117.07497,301.09,0.46,0.47,2025-01-10,1004,N21,VIIRS,n,2.0NRT,278.72,0.74,N
32.43274,-117.07613,311.18,0.46,0.47,2025-01-10,1004,N21,VIIRS,n,2.0NRT,278.05,0.88,N
32.37273,-117.06801,301.73,0.46,0.47,2025-01-10,1004,N21,VIIRS,n,2.0NRT,280.69,0.68,N
32.03299,-116.86473,311.92,0.48,0.48,2025-01-10,1004,N21,VIIRS,n,2.0NRT,285.94,2.21,N
32.03077,-116.87548,354.85,0.48,0.48,2025-01-10,1004,N21,VIIRS,n,2.0NRT,299.98,25.33,N
32.02973,-116.87073,344.01,0.48,0.48,2025-01-10,1004,N21,VIIRS,n,2.0NRT,291.26,6.03,N
32.0287,-116.86598,330.85,0.48,0.48,2025-01-10,1004,N21,VIIRS,n,2.0NRT,287.56,6.03,N
32.0318,-116.88025,300.28,0.48,0.48,2025-01-10,1004,N21,VIIRS,n,2.0NRT,286.66,25.33,N
32.0275,-116.88146,337.1,0.48,0.48,2025-01-10,1004,N21,VIIRS,n,2.0NRT,288.89,25.33,N
32.02646,-116.87669,350.22,0.48,0.48,2025-01-10,1004,N21,VIIRS,n,2.0NRT,301.69,25.33,N
32.02542,-116.87194,300.2,0.48,0.48,2025-01-10,1004,N21,VIIRS,n,2.0NRT,286.38,6.03,N
37.1729,-119.56464,345.1,0.42,0.45,2025-01-10,2122,N21,VIIRS,n,2.0NRT,288.49,5.71,D
32.9579,-115.64868,367,0.62,0.54,2025-01-10,2122,N21,VIIRS,h,2.0NRT,335.26,265.9,D
32.95844,-115.64204,333.41,0.62,0.54,2025-01-10,2122,N21,VIIRS,n,2.0NRT,295.03,72.25,D
32.96339,-115.64258,339.47,0.62,0.54,2025-01-10,2122,N21,VIIRS,n,2.0NRT,292.43,69.07,D
32.95436,-115.64919,340.37,0.62,0.54,2025-01-10,2122,N21,VIIRS,n,2.0NRT,296.09,18.26,D
32.95932,-115.64972,367,0.62,0.54,2025-01-10,2122,N21,VIIRS,h,2.0NRT,335.26,183.41,D
32.95981,-115.64308,342.13,0.62,0.54,2025-01-10,2122,N21,VIIRS,n,2.0NRT,302.18,183.41,D
32.96477,-115.64362,339.06,0.62,0.54,2025-01-10,2122,N21,VIIRS,n,2.0NRT,293.92,183.41,D
33.09483,-115.39333,352.46,0.32,0.55,2025-01-10,2122,N21,VIIRS,n,2.0NRT,305.7,13.39,D
33.09456,-115.39676,353.36,0.32,0.55,2025-01-10,2122,N21,VIIRS,n,2.0NRT,300.97,24.27,D
33.09409,-115.39552,350.6,0.32,0.55,2025-01-10,2122,N21,VIIRS,n,2.0NRT,304.06,18.72,D
33.09384,-115.39896,334.94,0.32,0.55,2025-01-10,2122,N21,VIIRS,n,2.0NRT,293.69,18.72,D
34.07432,-118.5971,344.44,0.43,0.46,2025-01-10,2125,N21,VIIRS,n,2.0NRT,304.23,5.25,D
34.0747,-118.6781,336.74,0.43,0.46,2025-01-10,2125,N21,VIIRS,n,2.0NRT,303.81,9.08,D
34.0743,-118.68219,331.24,0.43,0.46,2025-01-10,2125,N21,VIIRS,n,2.0NRT,301,3.45,D
34.08835,-118.58498,335.2,0.43,0.46,2025-01-10,2125,N21,VIIRS,n,2.0NRT,306.25,5.1,D
34.08788,-118.58969,353.12,0.43,0.46,2025-01-10,2125,N21,VIIRS,n,2.0NRT,309.85,24.53,D
34.08698,-118.59853,342.47,0.43,0.46,2025-01-10,2125,N21,VIIRS,n,2.0NRT,306.17,6.27,D
34.0793,-118.67467,355.14,0.43,0.46,2025-01-10,2125,N21,VIIRS,n,2.0NRT,301.63,9.08,D
34.07892,-118.67843,352.54,0.43,0.46,2025-01-10,2125,N21,VIIRS,n,2.0NRT,308.61,9.08,D
34.08842,-118.58669,342.07,0.43,0.46,2025-01-10,2125,N21,VIIRS,n,2.0NRT,305.98,13.26,D
34.08799,-118.59123,343.11,0.43,0.46,2025-01-10,2125,N21,VIIRS,n,2.0NRT,306.99,13.26,D
34.08715,-118.60014,347.14,0.43,0.46,2025-01-10,2125,N21,VIIRS,n,2.0NRT,302.85,6.94,D
34.08036,-118.67226,336.99,0.43,0.46,2025-01-10,2125,N21,VIIRS,n,2.0NRT,297.12,8.38,D
34.07999,-118.67604,353.28,0.43,0.46,2025-01-10,2125,N21,VIIRS,n,2.0NRT,302.02,8.38,D
34.07962,-118.67985,329.38,0.43,0.46,2025-01-10,2125,N21,VIIRS,n,2.0NRT,299.04,5,D
34.10587,-118.5379,348.44,0.44,0.46,2025-01-10,2125,N21,VIIRS,n,2.0NRT,299.93,8.92,D
34.10539,-118.54298,352.07,0.44,0.46,2025-01-10,2125,N21,VIIRS,n,2.0NRT,307.7,12.56,D
34.10492,-118.54792,336.05,0.44,0.46,2025-01-10,2125,N21,VIIRS,n,2.0NRT,305.43,12.56,D
34.1036,-118.56188,335.56,0.44,0.46,2025-01-10,2125,N21,VIIRS,l,2.0NRT,305.96,7.59,D
34.11013,-118.53804,342.01,0.44,0.46,2025-01-10,2125,N21,VIIRS,n,2.0NRT,308.13,106.96,D
34.10872,-118.55302,351.08,0.44,0.46,2025-01-10,2125,N21,VIIRS,n,2.0NRT,318.2,145.48,D
34.11526,-118.52923,367,0.44,0.46,2025-01-10,2125,N21,VIIRS,h,2.0NRT,342.6,242.71,D
34.11482,-118.53382,367,0.44,0.46,2025-01-10,2125,N21,VIIRS,h,2.0NRT,335.28,106.96,D
34.11614,-118.51989,327.67,0.44,0.46,2025-01-10,2125,N21,VIIRS,n,2.0NRT,294.98,18.91,D
34.11438,-118.53849,367,0.44,0.46,2025-01-10,2125,N21,VIIRS,l,2.0NRT,337.64,106.96,D
34.11903,-118.53463,367,0.44,0.46,2025-01-10,2125,N21,VIIRS,h,2.0NRT,358.69,217.97,D
34.11992,-118.52534,340.76,0.44,0.46,2025-01-10,2125,N21,VIIRS,n,2.0NRT,299.16,50.8,D
34.11947,-118.53004,346.16,0.44,0.46,2025-01-10,2125,N21,VIIRS,n,2.0NRT,313.42,50.8,D
34.11859,-118.53923,337.41,0.44,0.46,2025-01-10,2125,N21,VIIRS,n,2.0NRT,298.07,217.97,D
34.22554,-118.09972,340.27,0.46,0.47,2025-01-10,2125,N21,VIIRS,n,2.0NRT,298.16,4.78,D
35.26646,-118.98727,332.16,0.43,0.46,2025-01-10,2125,N21,VIIRS,n,2.0NRT,295.89,2.87,D
36.14243,-121.09033,326.58,0.51,0.41,2025-01-10,2125,N21,VIIRS,n,2.0NRT,295.86,8.05,D
36.14179,-121.09603,344.2,0.51,0.41,2025-01-10,2125,N21,VIIRS,n,2.0NRT,297.81,8.05,D
37.02382,-120.19812,312.89,0.41,0.37,2025-01-11,0943,N21,VIIRS,n,2.0NRT,276.95,1.34,N
36.66458,-120.13509,295.42,0.4,0.37,2025-01-11,0943,N21,VIIRS,n,2.0NRT,276.62,0.7,N
35.87712,-119.64546,315.74,0.39,0.36,2025-01-11,0943,N21,VIIRS,n,2.0NRT,277.7,1.57,N
34.62242,-117.10043,311.26,0.4,0.37,2025-01-11,0943,N21,VIIRS,n,2.0NRT,278.74,1.63,N
34.60864,-117.3383,300.77,0.4,0.37,2025-01-11,0943,N21,VIIRS,n,2.0NRT,278.09,1.64,N
34.35339,-116.85424,304.66,0.41,0.37,2025-01-11,0943,N21,VIIRS,n,2.0NRT,278.73,1.2,N
34.42912,-118.64397,309.19,0.38,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,277.56,1.23,N
34.33397,-118.51912,312.89,0.39,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,281.93,1.39,N
34.14068,-117.4285,300.36,0.4,0.37,2025-01-11,0945,N21,VIIRS,n,2.0NRT,278.39,0.84,N
34.23431,-118.09233,330.16,0.39,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,285.07,1.73,N
34.23362,-118.08813,299.86,0.39,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,284.14,1.57,N
34.2317,-118.09722,312.55,0.39,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,281.94,1.73,N
34.23101,-118.09302,300.64,0.39,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,283.38,1.73,N
34.2283,-118.07646,295.37,0.39,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,282.5,1.41,N
34.22842,-118.09795,308.54,0.39,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,282.94,1.86,N
34.22567,-118.08121,298.02,0.39,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,282.65,1.42,N
34.22103,-118.07374,296.04,0.39,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,283.04,0.74,N
34.22037,-118.06968,300.23,0.39,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,281.87,0.74,N
34.2197,-118.06564,295.93,0.39,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,282.1,0.6,N
34.20324,-118.07168,298.24,0.39,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,283.31,0.7,N
34.24303,-118.37981,302.48,0.39,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,276.79,0.58,N
34.2897,-118.80114,307.88,0.38,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,278.05,1,N
34.15182,-118.195,313.3,0.39,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,281.85,0.96,N
34.13521,-118.53706,299.53,0.39,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,281.34,0.42,N
34.13258,-118.52058,295.13,0.39,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,281.67,0.7,N
34.13194,-118.53785,301.67,0.39,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,282.15,0.42,N
34.13128,-118.53374,296.15,0.39,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,283.3,0.42,N
34.13062,-118.52962,300.57,0.39,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,283.28,0.67,N
34.12996,-118.52551,299.37,0.39,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,283.63,0.67,N
34.1293,-118.52138,296.62,0.39,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,283.79,0.7,N
34.12867,-118.53861,337.72,0.39,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,293.98,47.79,N
34.12669,-118.52625,320.08,0.39,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,285.38,54.13,N
34.12603,-118.52213,345.34,0.39,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,318.44,37.54,N
34.12537,-118.51801,341.9,0.39,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,290.4,37.54,N
34.12471,-118.51389,321.55,0.39,0.36,2025-01-11,0945,N21,VIIRS,n,2.0NRT,285.95,6.77,N
